timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
35.623,-208.95,68.18,131.25,0.9189,-0.9091,0.1947
35.701,-167.02,115.71,65.17,0.5368,-1.4108,0.3026
35.864,-32.41,135.24,95.62,0.4485,-0.6007,0.4363
35.943,-6.16,120.75,-44.1,0.6583,-0.4909,0.2928
36.103,-0.28,48.3,-49.56,1.0863,-1.1883,-0.0883
36.181,-5.18,21.0,106.33,1.056,-0.3592,0.2069
36.299,72.45,-31.5,-23.1,0.8935,-0.1962,0.4426
36.404,85.82,-44.94,-34.58,0.6193,-0.4011,0.3684
36.527,116.97,-50.75,-28.0,1.1932,-1.118,0.3655
36.645,14.56,-49.77,154.98,0.6486,-0.2435,0.2069
36.824,17.43,-20.09,8.54,0.7886,-0.4895,0.3855
36.944,-22.61,60.41,-38.43,0.954,-0.6495,0.144
37.066,-45.57,35.63,34.51,1.199,0.4982,0.264
37.245,-87.01,20.65,-85.82,1.0106,-0.9526,0.4621
37.362,-136.5,100.94,-71.68,0.6261,-0.5983,0.0947
37.396,-203.91,121.94,-91.7,0.2933,-0.5602,0.0137
37.423,-242.62,120.12,-82.67,0.2152,-0.3089,-0.1259
37.502,-228.13,128.94,-120.54,0.792,-0.9496,-0.2216
37.664,-250.67,151.83,-58.8,0.4089,-0.9467,0.569
37.744,-260.96,214.2,21.14,-0.0961,-0.5046,0.5187
37.905,-251.09,189.7,229.04,0.4573,-1.2698,0.1757
38.046,-36.75,-186.41,50.82,-0.1835,-0.833,-2.3156
38.203,114.1,-713.3,-145.11,2.3868,-0.2377,-6.0868
38.282,946.54,-342.3,-31.57,-6.2669,5.4514,-4.8546
38.443,368.27,429.24,260.47,1.1551,-4.21,-2.8055
38.527,225.96,195.02,326.48,2.2033,-0.3445,-3.9494
38.683,-89.88,-41.51,304.22,1.3659,-1.1854,-1.1663
38.768,-300.79,37.03,269.71,2.0794,-1.5318,-0.0439
38.983,-121.52,134.68,81.27,0.5685,-1.1224,0.4499
39.081,-45.99,113.05,82.04,0.6432,-0.6217,0.2782
39.224,55.23,107.52,-10.15,1.0599,-1.2571,-0.0986
39.302,44.8,133.56,-4.13,0.7471,-1.158,-0.0966
39.523,68.67,-67.9,12.32,0.6671,-0.7608,0.487
39.601,69.93,-56.14,4.13,0.2684,-0.7227,0.2923
39.763,2.66,-25.69,-14.0,0.5934,-0.3992,0.4138
39.841,40.95,15.68,27.79,0.3694,-0.264,0.4114
40.003,-12.67,27.65,5.46,0.4329,-0.8364,0.6129
40.081,-12.6,40.11,-29.61,0.4577,-0.5348,0.2728
40.244,8.47,-0.21,6.44,0.7623,-0.8882,0.7013
40.325,-9.38,-19.74,-37.52,0.7359,-0.5495,0.4792
40.482,11.62,-8.68,-0.63,0.6481,-0.5558,0.5017
40.577,14.98,-12.32,-14.7,0.7554,-0.5675,0.4455
40.722,-7.77,-26.32,-75.74,0.8667,-0.6329,0.2713
40.804,-41.23,-13.16,-79.87,0.6978,-0.4065,0.5885
41.023,-26.53,53.69,-69.02,0.9072,-0.0185,0.3177
41.104,-78.33,62.93,-185.71,1.8568,-0.2547,0.1132
41.261,-203.0,32.83,-215.39,1.1048,-1.3454,-0.1596
41.357,-311.85,-5.74,-118.93,0.2201,-1.5694,0.3406
41.503,-311.01,160.09,-93.59,0.7525,-0.3274,0.2113
41.584,-302.47,147.14,-111.79,0.3509,-1.1883,0.1415
41.744,-326.76,30.73,-35.7,-0.2469,-1.9535,0.242
41.822,-272.93,65.66,-44.03,-0.7501,-1.7163,0.5192
41.982,17.92,-76.51,-24.15,-0.1186,-1.4376,-3.051
42.062,223.37,-357.77,155.89,2.4634,-0.6471,-6.3484
42.179,-87.57,-1080.66,303.59,5.9199,-2.4073,-6.7398
42.284,-28.91,-1193.78,-93.31,2.7445,-0.1074,1.6021
42.402,1083.46,-180.32,-1230.8101,1.0468,-2.3043,-3.1374
42.436,411.74,80.92,-93.87,0.3792,-0.1513,-3.9391
42.463,182.7,74.97,104.79,0.2406,-0.1806,-3.2789
42.552,-156.66,24.08,178.08,0.8281,-1.3322,-0.9243
42.706,-360.08,165.48,333.62,1.1605,-1.2634,1.6036
42.844,-130.9,147.63,109.69,1.2307,-1.485,1.4015
43.002,-0.56,4.62,-77.7,0.5671,-0.2899,0.4338
43.082,39.48,-4.62,-33.88,0.8081,-1.1204,0.2835
43.242,-10.92,20.65,-8.96,0.6315,-0.5144,0.082
43.321,15.33,42.0,-34.86,0.6373,-0.1186,0.1264
43.543,21.14,-29.26,71.33,1.0492,-0.7452,1.0063
43.623,59.99,-0.91,127.75,0.1352,-0.3494,0.7203
43.785,17.08,-99.12,23.87,0.3938,-0.6427,0.7349
43.867,26.46,-72.73,149.73,-0.0649,-0.9428,0.3152
44.021,2.73,-73.43,12.18,-0.0693,-1.0331,0.4319
44.103,-98.84,-99.82,180.6,-0.1645,-1.3557,0.0273
44.207,-143.64,-113.26,203.42,-0.3982,-1.0716,-0.3621
44.441,-123.69,-178.78,165.62,-0.2489,-1.3444,-0.7471
44.477,-231.98,-107.8,98.42,0.1796,-1.1146,-1.119
44.503,-211.82,-59.78,154.84,-0.1376,-1.1063,-1.8373
44.687,152.32,217.35,-50.68,-2.9744,-1.2141,-2.2282
44.926,1188.39,502.18,71.68,-1.6743,-2.9866,-2.8133
45.044,141.05,-114.52,75.53,-0.2762,-1.0438,1.4342
45.165,-452.48,-321.09,128.52,-0.2269,0.3455,1.8734
45.289,-352.66,-123.83,124.67,0.5207,-0.8779,1.9779
45.403,-76.93,-29.89,66.5,0.7086,-0.4529,0.9941
45.584,18.76,-56.56,166.25,0.3689,-1.2371,0.3172
45.704,6.3,-145.46,-63.56,-0.1049,-1.1531,0.631
45.822,12.74,-118.86,-80.29,0.1728,-0.9672,0.5695
45.856,9.94,-18.62,53.41,0.3743,-0.7959,0.3333
45.884,-39.97,-0.07,42.07,0.7881,-0.5524,0.4221
45.963,-4.9,-5.18,-18.97,0.0639,-0.1723,0.3079
46.004,10.5,2.38,-8.33,0.5632,-0.795,0.3694
46.125,-13.44,-1.89,15.26,0.5397,-1.5704,0.6193
46.244,-67.97,14.84,86.31,0.4885,0.1581,0.0698
46.425,66.78,35.28,19.18,0.5636,-1.9671,0.7608
46.607,-8.05,21.91,17.57,0.0717,-0.0454,0.0981
46.726,-165.55,173.88,-23.87,0.3514,-0.8003,0.3636
46.844,-130.62,195.65,-89.53,0.4211,-2.3209,-0.202
46.962,-276.92,190.54,-49.91,-0.2494,-0.5836,-0.5261
46.998,-277.55,216.09,-8.33,-0.063,-0.5436,-0.5226
47.028,-252.21,241.22,25.41,-0.0122,-0.5929,-0.4158
47.083,-184.73,284.48,52.71,0.2386,-1.4752,-0.3582
